"student","semester","section","intro","categorical","quantitative","distributions","normality","scatterplots","regression","randomness","surveys","experiments","probability","proportions","ci_proportions","hyp_proportions","sampling","inference_means","more_intervals","compare_groups","average_score","intro_HANDIN","categorical_HANDIN","quantitative_HANDIN","distributions_HANDIN","normality_HANDIN","scatterplots_HANDIN","regression_HANDIN","randomness_HANDIN","surveys_HANDIN","experiments_HANDIN","probability_HANDIN","proportions_HANDIN","ci_proportions_HANDIN","hyp_proportions_HANDIN","sampling_HANDIN","inference_means_HANDIN","more_intervals_HANDIN","compare_groups_HANDIN"
"EF14f0326","14Fall","14Fall_2",74.2857142857143,78.8888888888889,21.0526315789474,50,39.2857142857143,33.3333333333333,51.6129032258064,93.3333333333333,95,93.3333333333333,0,5.71428571428571,100,83.3333333333333,65,0,0,71.4285714285714,64.6556832268844,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"EF14f0265","14Fall","14Fall_2",85.7142857142857,76.3888888888889,0,59.0909090909091,42.8571428571429,78.7878787878788,77.4193548387097,46.6666666666667,0,63.3333333333333,0,40,95.6521739130435,52.7777777777778,80,0,0,28.5714285714286,64.546337809211,100,100,0,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"EF14f0026","14Fall","14Fall_2",0,94.7222222222222,86.8421052631579,90.9090909090909,75,78.7878787878788,19.3548387096774,40,0,0,0,0,0,0,0,0,0,0,64.4820397904722,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
"EF14f0264","14Fall","14Fall_2",77.1428571428572,86.9444444444445,73.6842105263158,77.2727272727273,28.5714285714286,78.7878787878788,22.5806451612903,40,85,86.6666666666667,0,0,52.1739130434783,61.1111111111111,60,0,0,42.8571428571429,63.9824980019857,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,0,0,100
"EF14f0019","14Fall","14Fall_2",94.2857142857143,79.4444444444445,50,68.1818181818182,50,72.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,61.7604617604618,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
"EF14f0262","14Fall","14Fall_2",94.2857142857143,92.2222222222222,65.7894736842105,81.8181818181818,71.4285714285714,93.9393939393939,9.67741935483871,60,0,53.3333333333333,0,45.7142857142857,52.1739130434783,33.3333333333333,77.5,0,0,0,61.5625376253191,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"EF14f0027","14Fall","14Fall_2",0,86.6666666666667,65.7894736842105,77.2727272727273,57.1428571428571,30.3030303030303,32.258064516129,20,82.5,0,0,0,0,0,0,0,0,0,59.8443873613653,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
"EF14f0295","14Fall","14Fall_2",100,89.7222222222222,42.1052631578947,45.4545454545455,35.7142857142857,54.5454545454545,38.7096774193548,60,75,56.6666666666667,0,31.4285714285714,52.1739130434783,47.2222222222222,0,0,0,0,54.5643362731279,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,0
"EF14f0055","14Fall","14Fall_2",0,0,0,0,0,72.7272727272727,38.7096774193548,40,0,60,0,51.4285714285714,0,38.8888888888889,0,0,0,0,50.2924017440146,0,0,0,0,0,100,100,100,0,100,0,100,0,100,0,0,0,0
"EF14f0263","14Fall","14Fall_2",71.4285714285714,0,42.1052631578947,0,28.5714285714286,54.5454545454545,41.9354838709677,53.3333333333333,72.5,66.6666666666667,0,0,43.4782608695652,52.7777777777778,30,0,0,35.7142857142857,49.4213771613288,100,0,100,0,100,100,100,100,100,100,0,0,100,100,100,0,0,100
"GH14f0384","14Fall","14Fall_5",100,100,97.3684210526316,90.9090909090909,100,93.9393939393939,90.3225806451613,86.6666666666667,95,93.3333333333333,0,77.1428571428572,100,86.1111111111111,95,0,0,71.4285714285714,92.3263766393011,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0398","14Fall","14Fall_5",100,97.5,76.3157894736842,77.2727272727273,85.7142857142857,100,96.7741935483871,86.6666666666667,97.5,66.6666666666667,0,77.1428571428572,100,75,97.5,0,0,78.5714285714286,88.132788441044,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0368","14Fall","14Fall_5",100,95,84.2105263157895,95.4545454545455,96.4285714285714,93.9393939393939,90.3225806451613,86.6666666666667,95,73.3333333333333,0,88.5714285714286,86.9565217391304,80.5555555555556,67.5,0,0,78.5714285714286,87.9694095138128,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0367","14Fall","14Fall_5",100,97.5,81.5789473684211,90.9090909090909,71.4285714285714,96.969696969697,77.4193548387097,73.3333333333333,95,90,0,91.4285714285714,100,80.5555555555556,82.5,0,0,78.5714285714286,87.7934094002112,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0349","14Fall","14Fall_5",100,97.5,0,90.9090909090909,100,81.8181818181818,67.741935483871,80,97.5,0,0,85.7142857142857,91.304347826087,86.1111111111111,62.5,0,0,0,87.5845348355867,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,0,0,0
"GH14f0350","14Fall","14Fall_5",94.2857142857143,95,68.4210526315789,81.8181818181818,96.4285714285714,93.9393939393939,83.8709677419355,93.3333333333333,92.5,100,0,91.4285714285714,91.304347826087,88.8888888888889,70,0,0,64.2857142857143,87.5315461004982,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0378","14Fall","14Fall_5",100,97.5,89.4736842105263,100,85.7142857142857,100,87.0967741935484,100,77.5,90,0,57.1428571428571,82.6086956521739,77.7777777777778,92.5,0,0,64.2857142857143,87.4437368110552,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0397","14Fall","14Fall_5",97.1428571428571,97.2222222222222,81.5789473684211,72.7272727272727,92.8571428571429,96.969696969697,80.6451612903226,80,92.5,83.3333333333333,0,82.8571428571429,95.6521739130435,86.1111111111111,65,0,0,92.8571428571429,87.1672766794957,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0396","14Fall","14Fall_5",94.2857142857143,97.5,89.4736842105263,95.4545454545455,89.2857142857143,78.7878787878788,77.4193548387097,86.6666666666667,92.5,90,0,82.8571428571429,95.6521739130435,77.7777777777778,77.5,0,0,71.4285714285714,87.1305765316432,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0392","14Fall","14Fall_5",85.7142857142857,100,86.8421052631579,77.2727272727273,92.8571428571429,78.7878787878788,90.3225806451613,73.3333333333333,97.5,96.6666666666667,0,77.1428571428572,100,83.3333333333333,60,0,0,85.7142857142857,86.5929497956769,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0360","14Fall","14Fall_5",100,95,81.5789473684211,90.9090909090909,100,87.8787878787879,74.1935483870968,93.3333333333333,85,83.3333333333333,0,94.2857142857143,73.9130434782609,75,62.5,0,0,85.7142857142857,86.1025052930203,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0370","14Fall","14Fall_5",100,97.5,63.1578947368421,77.2727272727273,100,100,87.0967741935484,80,0,83.3333333333333,0,74.2857142857143,100,91.6666666666667,67.5,0,0,71.4285714285714,86.0494454611602,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0358","14Fall","14Fall_5",97.1428571428571,89.4444444444445,68.4210526315789,100,75,100,80.6451612903226,86.6666666666667,95,90,0,85.7142857142857,91.304347826087,86.1111111111111,70,0,0,71.4285714285714,86.0201839187731,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0006","14Fall","14Fall_5",100,78.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.9259259259259,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GH14f0345","14Fall","14Fall_5",97.1428571428571,94.7222222222222,0,90.9090909090909,82.1428571428571,96.969696969697,93.5483870967742,100,0,76.6666666666667,0,85.7142857142857,86.9565217391304,52.7777777777778,85,0,0,64.2857142857143,85.8255928492354,100,100,0,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0352","14Fall","14Fall_5",0,97.5,97.3684210526316,81.8181818181818,82.1428571428571,93.9393939393939,83.8709677419355,93.3333333333333,95,76.6666666666667,0,0,0,63.8888888888889,80,0,0,71.4285714285714,85.7274832317277,0,100,100,100,100,100,100,100,100,100,0,0,0,100,100,0,0,100
"GH14f0355","14Fall","14Fall_5",88.5714285714286,95,76.3157894736842,77.2727272727273,71.4285714285714,87.8787878787879,83.8709677419355,93.3333333333333,87.5,83.3333333333333,0,82.8571428571429,100,77.7777777777778,90,0,0,78.5714285714286,85.5444555150094,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0365","14Fall","14Fall_5",94.2857142857143,95,0,86.3636363636364,89.2857142857143,96.969696969697,70.9677419354839,100,92.5,80,0,80,86.9565217391304,75,60,0,0,78.5714285714286,85.3933636100537,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0366","14Fall","14Fall_5",100,97.2222222222222,78.9473684210526,86.3636363636364,82.1428571428571,90.9090909090909,83.8709677419355,86.6666666666667,95,100,0,68.5714285714286,91.304347826087,77.7777777777778,72.5,0,0,57.1428571428571,85.3525901879896,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0405","14Fall","14Fall_5",100,90,71.0526315789474,86.3636363636364,89.2857142857143,100,77.4193548387097,80,85,83.3333333333333,0,74.2857142857143,100,80.5555555555556,72.5,0,0,85.7142857142857,85.3443891222435,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0356","14Fall","14Fall_5",82.8571428571429,97.5,86.8421052631579,86.3636363636364,75,93.9393939393939,74.1935483870968,80,70,80,0,88.5714285714286,95.6521739130435,83.3333333333333,85,0,0,85.7142857142857,85.1541905214074,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0399","14Fall","14Fall_5",100,92.5,92.1052631578947,81.8181818181818,100,87.8787878787879,64.5161290322581,86.6666666666667,92.5,90,0,82.8571428571429,91.304347826087,80.5555555555556,62.5,0,0,64.2857142857143,85.1242368173931,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0361","14Fall","14Fall_5",100,92.5,86.8421052631579,86.3636363636364,75,93.9393939393939,80.6451612903226,100,0,93.3333333333333,0,77.1428571428572,86.9565217391304,80.5555555555556,80,0,0,50,85.0519043084925,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0389","14Fall","14Fall_5",100,97.5,76.3157894736842,0,78.5714285714286,93.9393939393939,0,93.3333333333333,87.5,93.3333333333333,0,74.2857142857143,78.2608695652174,66.6666666666667,62.5,0,0,0,84.5928099360594,100,100,100,0,100,100,0,100,100,100,0,100,100,100,100,0,0,0
"GH14f0403","14Fall","14Fall_5",100,92.2222222222222,84.2105263157895,0,75,81.8181818181818,70.9677419354839,86.6666666666667,97.5,96.6666666666667,0,71.4285714285714,91.304347826087,83.3333333333333,55,0,0,85.7142857142857,84.2703177433007,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0390","14Fall","14Fall_5",100,92.2222222222222,81.5789473684211,81.8181818181818,92.8571428571429,93.9393939393939,70.9677419354839,80,87.5,80,0,82.8571428571429,95.6521739130435,72.2222222222222,72.5,0,0,71.4285714285714,84.235372674003,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0342","14Fall","14Fall_5",94.2857142857143,89.4444444444445,81.5789473684211,90.9090909090909,82.1428571428571,96.969696969697,80.6451612903226,86.6666666666667,0,90,0,82.8571428571429,100,83.3333333333333,62.5,0,0,50,84.0518333141423,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0339","14Fall","14Fall_5",100,97.5,89.4736842105263,0,92.8571428571429,93.9393939393939,80.6451612903226,66.6666666666667,0,86.6666666666667,0,57.1428571428571,82.6086956521739,77.7777777777778,100,0,0,50,83.7698604431091,100,100,100,0,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0388","14Fall","14Fall_5",100,92.2222222222222,0,72.7272727272727,89.2857142857143,87.8787878787879,77.4193548387097,80,85,86.6666666666667,0,82.8571428571429,82.6086956521739,77.7777777777778,55,0,0,85.7142857142857,83.1586761895317,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0394","14Fall","14Fall_5",94.2857142857143,95,81.5789473684211,68.1818181818182,85.7142857142857,96.969696969697,80.6451612903226,80,95,76.6666666666667,0,80,78.2608695652174,75,67.5,0,0,78.5714285714286,83.0234117883482,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0371","14Fall","14Fall_5",0,92.2222222222222,86.8421052631579,95.4545454545455,89.2857142857143,90.9090909090909,70.9677419354839,100,0,70,0,68.5714285714286,91.304347826087,77.7777777777778,65,0,0,71.4285714285714,82.9989834211644,0,100,100,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0380","14Fall","14Fall_5",82.8571428571429,95,78.9473684210526,90.9090909090909,75,90.9090909090909,77.4193548387097,80,95,83.3333333333333,0,60,86.9565217391304,91.6666666666667,67.5,0,0,71.4285714285714,82.6204463189243,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0346","14Fall","14Fall_5",94.2857142857143,95,78.9473684210526,77.2727272727273,96.4285714285714,87.8787878787879,58.0645161290323,80,92.5,90,0,74.2857142857143,91.304347826087,75,62.5,0,0,71.4285714285714,82.4935199347662,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0338","14Fall","14Fall_5",0,95,65.7894736842105,100,92.8571428571429,87.8787878787879,83.8709677419355,73.3333333333333,77.5,93.3333333333333,0,68.5714285714286,73.9130434782609,80.5555555555556,85,0,0,64.2857142857143,82.4592520479802,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0387","14Fall","14Fall_5",100,89.7222222222222,50,86.3636363636364,82.1428571428571,81.8181818181818,87.0967741935484,60,97.5,80,0,97.1428571428571,100,72.2222222222222,77.5,0,0,64.2857142857143,82.2197929758414,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0357","14Fall","14Fall_5",100,91.9444444444445,73.6842105263158,86.3636363636364,85.7142857142857,81.8181818181818,74.1935483870968,60,75,90,0,88.5714285714286,86.9565217391304,83.3333333333333,62.5,0,0,0,82.1349356894865,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,0
"GH14f0381","14Fall","14Fall_5",100,94.4444444444445,36.8421052631579,72.7272727272727,85.7142857142857,75.7575757575758,83.8709677419355,100,95,76.6666666666667,0,71.4285714285714,100,86.1111111111111,82.5,0,0,57.1428571428571,82.0406439026452,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0409","14Fall","14Fall_5",100,92.2222222222222,71.0526315789474,86.3636363636364,78.5714285714286,87.8787878787879,80.6451612903226,73.3333333333333,92.5,86.6666666666667,0,88.5714285714286,82.6086956521739,66.6666666666667,67.5,0,0,64.2857142857143,81.9430372064719,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0382","14Fall","14Fall_5",94.2857142857143,81.3888888888889,89.4736842105263,86.3636363636364,92.8571428571429,96.969696969697,87.0967741935484,66.6666666666667,0,90,0,65.7142857142857,86.9565217391304,72.2222222222222,55,0,0,0,81.8845802143106,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,0,0,0
"GH14f0334","14Fall","14Fall_5",100,95,84.2105263157895,77.2727272727273,82.1428571428571,93.9393939393939,80.6451612903226,100,95,70,0,68.5714285714286,47.8260869565217,52.7777777777778,85,0,0,71.4285714285714,81.1759081684619,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0060","14Fall","14Fall_5",82.8571428571429,100,81.5789473684211,86.3636363636364,57.1428571428571,93.9393939393939,77.4193548387097,60,0,96.6666666666667,0,74.2857142857143,69.5652173913043,83.3333333333333,0,0,0,71.4285714285714,81.0414882582679,100,100,100,100,100,100,100,100,0,100,0,100,100,100,0,0,0,100
"GH14f0377","14Fall","14Fall_5",100,97.5,71.0526315789474,86.3636363636364,85.7142857142857,90.9090909090909,54.8387096774194,80,90,90,0,74.2857142857143,78.2608695652174,61.1111111111111,62.5,0,0,64.2857142857143,80.270110218196,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0347","14Fall","14Fall_5",94.2857142857143,94.7222222222222,73.6842105263158,68.1818181818182,82.1428571428571,66.6666666666667,93.5483870967742,66.6666666666667,92.5,60,0,82.8571428571429,78.2608695652174,83.3333333333333,72.5,0,0,78.5714285714286,80.1652212086487,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0401","14Fall","14Fall_5",100,86.6666666666667,84.2105263157895,86.3636363636364,64.2857142857143,87.8787878787879,77.4193548387097,73.3333333333333,85,70,0,82.8571428571429,91.304347826087,66.6666666666667,77.5,0,0,57.1428571428571,79.8309813026286,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0404","14Fall","14Fall_5",100,100,81.5789473684211,81.8181818181818,60.7142857142857,81.8181818181818,51.6129032258064,100,0,73.3333333333333,0,80,91.304347826087,75,55,0,0,64.2857142857143,79.7643930260008,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0373","14Fall","14Fall_5",100,85,76.3157894736842,72.7272727272727,78.5714285714286,87.8787878787879,64.5161290322581,100,0,90,0,65.7142857142857,82.6086956521739,63.8888888888889,67.5,0,0,71.4285714285714,79.4099899578234,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0344","14Fall","14Fall_5",74.2857142857143,87.2222222222222,0,77.2727272727273,85.7142857142857,93.9393939393939,64.5161290322581,80,77.5,66.6666666666667,0,85.7142857142857,100,86.1111111111111,52.5,0,0,71.4285714285714,79.3395553072972,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0408","14Fall","14Fall_5",94.2857142857143,90,68.4210526315789,72.7272727272727,60.7142857142857,84.8484848484848,64.5161290322581,93.3333333333333,87.5,90,0,54.2857142857143,89.1304347826087,77.7777777777778,77.5,0,0,71.4285714285714,79.154298177975,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0386","14Fall","14Fall_5",100,97.5,92.1052631578947,81.8181818181818,0,84.8484848484848,54.8387096774194,100,0,96.6666666666667,0,54.2857142857143,69.5652173913043,61.1111111111111,52.5,0,0,64.2857142857143,79.0732188030351,100,100,100,100,0,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0414","14Fall","14Fall_5",57.1428571428571,92.5,76.3157894736842,54.5454545454545,85.7142857142857,93.9393939393939,83.8709677419355,53.3333333333333,90,90,0,68.5714285714286,86.9565217391304,83.3333333333333,87.5,0,0,64.2857142857143,78.7818174887844,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0029","14Fall","14Fall_5",0,97.5,0,81.8181818181818,0,0,58.0645161290323,60,0,76.6666666666667,0,0,0,0,0,0,0,0,78.5915607689801,0,100,0,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0
"GH14f0376","14Fall","14Fall_5",94.2857142857143,76.6666666666667,86.8421052631579,100,82.1428571428571,84.8484848484848,61.2903225806452,100,92.5,70,0,71.4285714285714,60.8695652173913,61.1111111111111,50,0,0,78.5714285714286,77.9514683614184,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0362","14Fall","14Fall_5",88.5714285714286,92.5,52.6315789473684,90.9090909090909,71.4285714285714,75.7575757575758,67.741935483871,66.6666666666667,82.5,83.3333333333333,0,82.8571428571429,78.2608695652174,77.7777777777778,85,0,0,57.1428571428571,77.8486767775563,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0336","14Fall","14Fall_5",0,83.8888888888889,73.6842105263158,86.3636363636364,85.7142857142857,90.9090909090909,77.4193548387097,80,0,70,0,57.1428571428571,73.9130434782609,80.5555555555556,67.5,0,0,78.5714285714286,77.825088634137,0,100,100,100,100,100,100,100,0,100,0,100,100,100,100,0,0,100
"GH14f0391","14Fall","14Fall_5",91.4285714285714,76.9444444444445,78.9473684210526,0,89.2857142857143,84.8484848484848,61.2903225806452,80,0,0,0,100,95.6521739130435,44.4444444444444,70,0,0,57.1428571428571,77.4560635349002,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,0,0,100
"GH14f0412","14Fall","14Fall_5",100,87.2222222222222,71.0526315789474,59.0909090909091,82.1428571428571,100,70.9677419354839,73.3333333333333,95,86.6666666666667,0,51.4285714285714,86.9565217391304,75,32.5,0,0,78.5714285714286,77.3221941207358,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GH14f0369","14Fall","14Fall_5",88.5714285714286,97.2222222222222,81.5789473684211,0,64.2857142857143,90.9090909090909,67.741935483871,70,0,0,0,71.4285714285714,82.6086956521739,55.5555555555556,75,0,0,57.1428571428571,76.8667108340099,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,0,0,100
