Username,Section,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T15,T16,T17,T18,T19,T20,T21,T22,T23,AvgCrtPct
GHQ14s0470,4,62.8571428571429,85,62.8571428571429,75,72.2222222222222,80,12,46.6666666666667,82.5,86.6666666666667,88.8888888888889,42.8571428571429,65.2173913043478,73.3333333333333,65,62,28.5714285714286,63.6363636363636,61.5384615384615,85.7142857142857,65.1263568557047
GHQ14s0029,4,91.4285714285714,100,NA,65,61.6666666666667,NA,NA,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9523809523809
GHQ14s0410,4,91.4285714285714,0,68.5714285714286,0,72.2222222222222,66.6666666666667,80,50,60,83.3333333333333,85.7142857142857,77.1428571428572,91.304347826087,NA,85,88,85.7142857142857,63.6363636363636,76.9230769230769,0,64.5082862725883
GHQ14s0113,4,82.8571428571429,85,54.2857142857143,85,72.2222222222222,66.6666666666667,84,30,62.5,80,92.8571428571429,37.1428571428571,82.6086956521739,53.3333333333333,45,96,57.1428571428571,18.1818181818182,38.4615384615385,NA,64.3821046738667
GHQ14s0487,4,82.8571428571429,90,74.2857142857143,85,72.2222222222222,63.3333333333333,72,36.6666666666667,45,63.3333333333333,57.1428571428571,40,65.2173913043478,66.6666666666667,67.5,60,35.7142857142857,72.7272727272727,69.2307692307692,64.2857142857143,64.1591684885163
GHQ14s0455,4,97.1428571428571,90,NA,75,75.5555555555556,66.6666666666667,84,70,97.5,73.3333333333333,64.2857142857143,74.2857142857143,NA,70,52.5,NA,NA,0,0,35.7142857142857,64.1240079365079
GHQ14s0114,4,88.5714285714286,100,NA,80,77.7777777777778,26.6666666666667,80,50,77.5,86.6666666666667,71.4285714285714,0,73.9130434782609,40,55,72,35.7142857142857,72.7272727272727,61.5384615384615,NA,63.8613430316329
GHQ14s0111,4,74.2857142857143,85,71.4285714285714,70,72.2222222222222,66.6666666666667,68,30,82.5,76.6666666666667,50,51.4285714285714,60.8695652173913,83.3333333333333,67.5,52,35.7142857142857,36.3636363636364,69.2307692307692,NA,63.3268422398857
GHQ14s0496,4,82.8571428571429,75,74.2857142857143,75,83.3333333333333,53.3333333333333,56,40,87.5,70,57.1428571428571,37.1428571428571,60.8695652173913,53.3333333333333,55,72,23.8071428571429,72.7272727272727,61.5384615384615,64.2857142857143,62.7578364027277
GHQ14s0104,4,88.5714285714286,95,25.7142857142857,75,36.2944444444444,86.6666666666667,80,30,NA,63.3333333333333,71.4285714285714,54.2857142857143,82.6086956521739,53.3333333333333,NA,72,64.2857142857143,27.2727272727273,38.4615384615385,NA,61.4268502029372
GHQ14s0471,4,88.5714285714286,90,82.8571428571429,65,77.7777777777778,23.3333333333333,NA,63.3333333333333,27.5,83.3333333333333,57.1428571428571,45.7142857142857,82.6086956521739,46.6666666666667,52.5,64,28.5714285714286,72.7272727272727,61.5384615384615,42.8571428571429,60.8438505303494
GHQ14s0409,4,91.4285714285714,90,20,80,52.7777777777778,NA,64,33.3333333333333,NA,56.6666666666667,57.1428571428571,80,65.2173913043478,60,42.5,56,85.7142857142857,45.4545454545455,61.5384615384615,50,60.654105020047
GHQ14s0117,4,97.1428571428571,65,80,75,66.6666666666667,80,60,NA,80,NA,66.6666666666667,71.4285714285714,60.8695652173913,20,NA,4,0,81.8181818181818,53.8461538461538,NA,60.1524164241556
GHQ14s0461,4,80,75,48.5714285714286,85,94.4444444444444,33.3333333333333,56,50,62.5,53.3333333333333,50,22.8571428571429,54.3478260869565,36.6666666666667,40,96,92.8571428571429,63.6363636363636,53.8461538461538,50,59.9196917816483
GHQ14s0480,4,85.7142857142857,70,NA,70,66.6666666666667,53.3333333333333,52,46.6666666666667,NA,46.6666666666667,55.5555555555556,54.2857142857143,56.5217391304348,70,42.5,80,50,36.3636363636364,53.8461538461538,57.1428571428571,58.1812930762206
GHQ14s0404,4,100,85,40,55,61.1111111111111,0,48,53.3333333333333,75,76.6666666666667,64.2857142857143,54.2857142857143,30.4347826086957,36.6666666666667,40,68,50,81.8181818181818,76.9230769230769,64.2857142857143,58.0405480992438
GHQ14s0108,4,80,95,54.2857142857143,75,55.5555555555556,0,56,26.6666666666667,72.5,70,85.7142857142857,77.1428571428572,56.5217391304348,46.6666666666667,42.5,52,45.2357142857143,63.6363636363636,46.1538461538462,NA,57.9252320651634
GHQ14s0452,4,100,80,37.1428571428571,55,70.3722222222222,50,40,36.6666666666667,NA,46.6666666666667,71.4285714285714,57.1428571428571,78.2608695652174,60,NA,64,21.4285714285714,72.7272727272727,61.5384615384615,35.7142857142857,57.671627902425
GHQ14s0019,4,91.4285714285714,75,0,75,45.3722222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3601587301587
GHQ14s0505,4,88.5714285714286,85,60,45,58.3333333333333,43.3333333333333,56,43.3333333333333,62.5,63.3333333333333,35.7142857142857,48.5714285714286,47.8260869565217,30,52.5,36,57.1428571428571,63.6363636363636,76.9230769230769,64.2857142857143,55.9002287567505
GHQ14s0044,4,NA,100,NA,60,44.4444444444444,NA,NA,36.6666666666667,52.5,NA,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4907407407407
GHQ14s0449,4,68.5714285714286,80,40,65,61.1111111111111,30,24,30,NA,66.6666666666667,42.8571428571429,37.1428571428571,56.5217391304348,36.6666666666667,NA,68,52.3785714285714,45.4545454545455,76.9230769230769,78.5714285714286,53.3258463624406
GHQ14s0079,4,74.2857142857143,70,48.5714285714286,70,45.5555555555556,30,NA,50,95,73.3333333333333,28.5714285714286,NA,65.2173913043478,13.3333333333333,37.5,72,7.14285714285714,NA,NA,NA,52.0340694731999
GHQ14s0031,4,74.2857142857143,95,28.5714285714286,75,61.1111111111111,23.3333333333333,16,26.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9960317460317
GHQ14s0034,4,80,80,NA,50,27.7777777777778,10,36,3.33333333333333,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6388888888889
GHQ14s0008,4,94.2857142857143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4285714285714
GHQ14s0045,4,74.2857142857143,0,NA,0,66.6666666666667,NA,0,NA,NA,NA,11.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3439153439153
JK.14s0020,2,100,NA,NA,NA,88.8888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.4444444444444
JK.14s0012,2,97.1428571428571,85,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3809523809524
JK.14s0579,2,94.2857142857143,100,91.4285714285714,100,83.3333333333333,90,92,93.3333333333333,95,93.3333333333333,92.8571428571429,80,82.6086956521739,96.6666666666667,85,82,92.8571428571429,100,92.3076923076923,64.2857142857143,90.0648670170409
JK.14s0523,2,97.1428571428571,95,88.5714285714286,100,88.8888888888889,60,96,93.3333333333333,100,93.3333333333333,78.5714285714286,91.4285714285714,95.6521739130435,100,95,88,92.8571428571429,63.6363636363636,92.3076923076923,85.7142857142857,89.7718749849185
JK.14s0021,2,100,80,NA,95,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5833333333333
JK.14s0580,2,100,80,94.2857142857143,90,77.7777777777778,100,80,86.6666666666667,100,83.3333333333333,92.8571428571429,91.4285714285714,95.6521739130435,90,70,96,92.8571428571429,90.9090909090909,100,78.5714285714286,89.5169521299956
JK.14s0553,2,100,100,71.4285714285714,90,83.3333333333333,96.6666666666667,88,83.3333333333333,100,96.6666666666667,100,85.7142857142857,78.2608695652174,70,72.5,96,100,90.9090909090909,92.3076923076923,78.5714285714286,88.6845969248143
JK.14s0591,2,91.4285714285714,100,94.2857142857143,95,80.5555555555556,83.3333333333333,88,83.3333333333333,97.5,100,85.7142857142857,100,100,86.6666666666667,67.5,100,85.7142857142857,63.6363636363636,92.3076923076923,71.4285714285714,88.3202186702187
JK.14s0584,2,97.1428571428571,100,100,90,88.8888888888889,90,NA,90,NA,96.6666666666667,100,82.8571428571429,91.304347826087,73.3333333333333,70,96,88.0928571428571,54.5454545454545,100,78.5714285714286,88.1890542763731
JK.14s0540,2,100,95,85.7142857142857,100,83.3333333333333,83.3333333333333,92,83.3333333333333,95,86.6666666666667,92.8571428571429,77.1428571428572,86.9565217391304,83.3333333333333,62.5,100,92.8571428571429,90.9090909090909,100,71.4285714285714,88.1182806324111
JK.14s0013,2,94.2857142857143,75,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.0952380952381
JK.14s0550,2,94.2857142857143,100,85.7142857142857,100,88.8888888888889,100,96,83.3333333333333,90,100,100,68.5714285714286,82.6086956521739,96.6666666666667,85,92,71.4285714285714,63.6363636363636,92.3076923076923,71.4285714285714,88.0935105956845
JK.14s0578,2,94.2857142857143,100,97.1428571428571,100,88.8888888888889,96.6666666666667,92,80,100,83.3333333333333,100,100,78.2608695652174,76.6666666666667,80,88,85.7142857142857,90.9090909090909,76.9230769230769,50,87.9395725047899
JK.14s0539,2,100,100,94.2857142857143,100,91.6666666666667,100,100,83.3333333333333,95,96.6666666666667,92.8571428571429,82.8571428571429,69.5652173913043,96.6666666666667,70,96,78.5714285714286,54.5454545454545,92.3076923076923,64.2857142857143,87.9304420217464
JK.14s0587,2,97.1428571428571,85,74.2857142857143,100,83.3333333333333,83.3333333333333,80,86.6666666666667,92.5,90,92.8571428571429,94.2857142857143,91.304347826087,96.6666666666667,87.5,92,85.7142857142857,90.9090909090909,61.5384615384615,85.7142857142857,87.537595013682
JK.14s0529,2,100,90,85.7142857142857,90,66.6666666666667,93.3333333333333,96,76.6666666666667,90,93.3333333333333,100,88.5714285714286,78.2608695652174,100,75,84,78.5714285714286,90.9090909090909,100,71.4285714285714,87.4227837380011
JK.14s0561,2,100,100,85.7142857142857,95,NA,86.6666666666667,92,83.3333333333333,85,93.3333333333333,100,74.2857142857143,100,86.6666666666667,77.5,92,92.8571428571429,45.4545454545455,92.3076923076923,78.5714285714286,87.4047794310952
JK.14s0534,2,97.1428571428571,95,NA,85,94.4444444444444,93.3333333333333,92,83.3333333333333,NA,83.3333333333333,100,77.1428571428572,82.6086956521739,83.3333333333333,92.5,80,92.8571428571429,54.5454545454545,100,85.7142857142857,87.3493928240305
JK.14s0594,2,100,100,85.7142857142857,90,94.4444444444444,100,92,86.6666666666667,72.5,90,100,88.5714285714286,93.4782608695652,83.3333333333333,72.5,80,71.4285714285714,81.8181818181818,92.3076923076923,64.2857142857143,86.9524289719942
JK.14s0590,2,100,75,NA,100,83.3333333333333,93.3333333333333,NA,86.6666666666667,92.5,NA,100,68.5714285714286,95.6521739130435,83.3333333333333,60,96,85.7142857142857,63.6363636363636,100,85.7142857142857,86.4385414244749
JK.14s0586,2,100,100,85.7142857142857,85,77.7777777777778,90,NA,63.3333333333333,NA,NA,77.7777777777778,88.5714285714286,82.6086956521739,100,67.5,84,100,100,92.3076923076923,64.2857142857143,85.8162767894226
JK.14s0597,2,100,100,71.4285714285714,90,72.2222222222222,93.3333333333333,76,86.6666666666667,95,80,100,82.8571428571429,91.304347826087,73.3333333333333,62.5,96,92.8571428571429,81.8181818181818,84.6153846153846,78.5714285714286,85.4253877764747
JK.14s0535,2,100,100,77.1428571428572,90,77.7777777777778,86.6666666666667,92,66.6666666666667,72.5,100,100,82.8571428571429,86.9565217391304,73.3333333333333,62.5,96,100,81.8181818181818,92.3076923076923,64.2857142857143,85.1406277297582
JK.14s0565,2,100,100,68.5714285714286,75,77.7777777777778,83.3333333333333,84,73.3333333333333,92.5,86.6666666666667,100,51.4285714285714,95.6521739130435,100,80,100,100,90.9090909090909,76.9230769230769,57.1428571428571,84.661915499959
JK.14s0536,2,100,100,45.7142857142857,95,100,86.6666666666667,88,76.6666666666667,NA,96.6666666666667,92.8571428571429,68.5714285714286,95.6521739130435,100,NA,92,92.8571428571429,27.2727272727273,92.3076923076923,71.4285714285714,84.5367313845575
JK.14s0551,2,94.2857142857143,100,82.8571428571429,95,88.8888888888889,86.6666666666667,88,50,95,96.6666666666667,85.7142857142857,82.8571428571429,86.9565217391304,86.6666666666667,57.5,80,92.8571428571429,63.6363636363636,92.3076923076923,78.5714285714286,84.2216161857466
JK.14s0554,2,94.2857142857143,95,82.8571428571429,90,94.4444444444444,83.3333333333333,96,90,85,76.6666666666667,100,62.8571428571429,91.304347826087,76.6666666666667,65,100,78.5714285714286,81.8181818181818,69.2307692307692,64.2857142857143,83.8660776421646
JK.14s0527,2,100,100,85.7142857142857,90,72.2222222222222,83.3333333333333,92,76.6666666666667,90,70,92.8571428571429,88.5714285714286,78.2608695652174,86.6666666666667,60,92,73.8071428571429,81.8181818181818,84.6153846153846,78.5714285714286,83.8552376729551
JK.14s0563,2,97.1428571428571,95,88.5714285714286,85,66.6666666666667,73.3333333333333,96,83.3333333333333,95,76.6666666666667,92.8571428571429,57.1428571428571,86.9565217391304,70,55,96,92.8571428571429,90.9090909090909,100,78.5714285714286,83.8504234895539
JK.14s0548,2,97.1428571428571,100,94.2857142857143,90,88.8888888888889,83.3333333333333,64,90,90,83.3333333333333,71.4285714285714,65.7142857142857,91.304347826087,100,60,88,78.5714285714286,72.7272727272727,92.3076923076923,64.2857142857143,83.2661719922589
JK.14s0082,2,100,100,NA,100,88.8888888888889,70,80,63.3333333333333,95,96.6666666666667,100,54.2857142857143,NA,NA,72.5,80,64.2857142857143,NA,NA,NA,83.2114512471655
JK.14s0081,2,100,100,82.8571428571429,85,77.7777777777778,NA,72,50,97.5,93.3333333333333,85.7142857142857,65.7142857142857,86.9565217391304,90,75,84,78.5714285714286,NA,NA,NA,82.7765484817115
JK.14s0564,2,100,95,80,75,83.3333333333333,66.6666666666667,80,83.3333333333333,92.5,80,78.5714285714286,57.1428571428571,86.9565217391304,100,67.5,72,92.8571428571429,100,92.3076923076923,57.1428571428571,82.0155916547221
JK.14s0530,2,97.1428571428571,80,91.4285714285714,90,94.4444444444444,93.3333333333333,92,63.3333333333333,95,0,88.8888888888889,82.8571428571429,95.6521739130435,96.6666666666667,60,96,85.7142857142857,90.9090909090909,92.3076923076923,50,81.7839240469675
JK.14s0589,2,88.5714285714286,75,77.1428571428572,85,94.4444444444444,76.6666666666667,76,63.3333333333333,100,90,100,54.2857142857143,82.6086956521739,76.6666666666667,62.5,84,92.8571428571429,81.8181818181818,100,71.4285714285714,81.6161851433591
JK.14s0592,2,100,100,80,90,83.3333333333333,86.6666666666667,100,63.3333333333333,90,83.3333333333333,71.4285714285714,85.7142857142857,95.6521739130435,66.6666666666667,60,88,85.7142857142857,45.4545454545455,100,50,81.2648597779033
JK.14s0582,2,94.2857142857143,85,74.2857142857143,75,94.4444444444444,80,72,76.6666666666667,90,96.6666666666667,78.5714285714286,77.1428571428572,73.9130434782609,60,70,NA,NA,90.9090909090909,84.6153846153846,85.7142857142857,81.0675164878063
JK.14s0543,2,82.8571428571429,95,80,85,94.4444444444444,76.6666666666667,72,66.6666666666667,82.5,93.3333333333333,78.5714285714286,68.5714285714286,91.304347826087,90,75,84,71.4285714285714,72.7272727272727,92.3076923076923,64.2857142857143,80.8332354843224
JK.14s0573,2,100,75,68.5714285714286,90,94.4444444444444,76.6666666666667,88,83.3333333333333,87.5,80,92.8571428571429,82.8571428571429,73.9130434782609,93.3333333333333,70,80,78.5714285714286,54.5454545454545,92.3076923076923,50,80.5950555483164
JK.14s0569,2,82.8571428571429,100,65.7142857142857,85,72.2222222222222,80,96,76.6666666666667,NA,100,71.4285714285714,82.8571428571429,78.2608695652174,73.3333333333333,67.5,64,85.7142857142857,81.8181818181818,100,64.2857142857143,80.4030745506718
JK.14s0517,2,71.4285714285714,90,NA,100,79.6277777777778,NA,80,86.6666666666667,82.5,NA,100,62.8571428571429,95.6521739130435,60,57.5,72,100,72.7272727272727,84.6153846153846,64.2857142857143,79.991806133622
JK.14s0542,2,94.2857142857143,85,77.1428571428572,90,80.5555555555556,43.3333333333333,80,80,95,93.3333333333333,92.8571428571429,22.8571428571429,95.6521739130435,93.3333333333333,77.5,92,85.7142857142857,54.5454545454545,92.3076923076923,50,78.7709009589444
JK.14s0549,2,100,100,74.2857142857143,85,72.2222222222222,83.3333333333333,92,66.6666666666667,85,80,92.8571428571429,62.8571428571429,78.2608695652174,93.3333333333333,NA,60,85.7142857142857,36.3636363636364,76.9230769230769,71.4285714285714,78.7497892394917
JK.14s0593,2,100,100,68.5714285714286,90,57.4055555555556,76.6666666666667,80,73.3333333333333,82.5,76.6666666666667,100,57.1428571428571,69.5652173913043,80,35,88,85.7142857142857,90.9090909090909,76.9230769230769,78.5714285714286,78.3484803722847
JK.14s0552,2,94.2857142857143,95,54.2857142857143,85,94.4444444444444,76.6666666666667,84,80,95,70,57.1428571428571,77.1428571428572,82.6086956521739,63.3333333333333,62.5,60,85.7142857142857,81.8181818181818,92.3076923076923,71.4285714285714,78.1339507111246
JK.14s0555,2,97.1428571428571,95,74.2857142857143,100,83.3333333333333,70,80,50,92.5,63.3333333333333,57.1428571428571,77.1428571428572,86.9565217391304,93.3333333333333,60,96,78.5714285714286,36.3636363636364,100,71.4285714285714,78.1267221908526
JK.14s0559,2,91.4285714285714,85,80,90,77.7777777777778,56.6666666666667,84,50,67.5,100,85.7142857142857,60,69.5652173913043,80,57.5,96,85.7142857142857,81.8181818181818,92.3076923076923,71.4285714285714,78.1210625123669
JK.14s0560,2,94.2857142857143,90,77.1428571428572,80,83.3333333333333,93.3333333333333,92,56.6666666666667,50,83.3333333333333,85.7142857142857,80,95.6521739130435,80,62.5,72,66.6642857142857,63.6363636363636,84.6153846153846,71.4285714285714,78.1153151558586
JK.14s0545,2,100,95,85.7142857142857,90,72.2222222222222,73.3333333333333,88,26.6666666666667,85,90,92.8571428571429,60,56.5217391304348,66.6666666666667,67.5,84,85.7142857142857,81.8181818181818,84.6153846153846,64.2857142857143,77.4957811512159
JK.14s0533,2,97.1428571428571,90,65.7142857142857,85,75.9277777777778,86.6666666666667,NA,73.3333333333333,92.5,66.6666666666667,100,65.7142857142857,86.9565217391304,83.3333333333333,67.5,68,78.5714285714286,45.4545454545455,84.6153846153846,57.1428571428571,77.3810496775028
JK.14s0522,2,100,100,71.4285714285714,95,75.5555555555556,86.6666666666667,80,63.3333333333333,90,70,92.8571428571429,57.1428571428571,NA,96.6666666666667,60,68,57.1428571428571,36.3636363636364,92.3076923076923,71.4285714285714,77.0470289943974
JK.14s0568,2,94.2857142857143,95,NA,80,75.5555555555556,96.6666666666667,92,63.3333333333333,92.5,73.3333333333333,100,42.8571428571429,73.9130434782609,66.6666666666667,70,84,85.7142857142857,36.3636363636364,84.6153846153846,50,76.6739348878937
JK.14s0556,2,85.7142857142857,100,NA,85,77.7777777777778,66.6666666666667,NA,46.6666666666667,97.5,83.3333333333333,85.7142857142857,77.1428571428572,65.2173913043478,73.3333333333333,35,84,66.6642857142857,90.9090909090909,84.6153846153846,71.4285714285714,76.4824405733826
JK.14s0588,2,97.1428571428571,85,NA,80,75,90,88,83.3333333333333,NA,NA,55.5555555555556,NA,86.9565217391304,46.6666666666667,72.5,80,57.1428571428571,54.5454545454545,84.6153846153846,85.7142857142857,76.3858072784703
JK.14s0049,2,88.5714285714286,95,65.7142857142857,95,NA,56.6666666666667,NA,53.3333333333333,95,83.3333333333333,78.5714285714286,51.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,76.2619047619048
JK.14s0577,2,97.1428571428571,95,77.1428571428572,85,77.7777777777778,80,76,46.6666666666667,92.5,93.3333333333333,71.4285714285714,65.7142857142857,NA,73.3333333333333,52.5,64,78.5714285714286,54.5454545454545,92.3076923076923,71.4285714285714,76.0206752312016
JK.14s0537,2,100,95,62.8571428571429,100,77.7777777777778,80,72,86.6666666666667,85,86.6666666666667,50,51.4285714285714,91.304347826087,83.3333333333333,62.5,84,78.5714285714286,27.2727272727273,76.9230769230769,64.2857142857143,75.7793726804596
JK.14s0520,2,100,90,NA,85,61.1111111111111,63.3333333333333,84,70,90,76.6666666666667,42.8571428571429,77.1428571428572,78.2608695652174,90,65,92,78.5714285714286,36.3636363636364,84.6153846153846,71.4285714285714,75.5974211397552
JK.14s0570,2,100,100,60,80,77.7777777777778,66.6666666666667,88,60,82.5,76.6666666666667,71.4285714285714,62.8571428571429,52.1739130434783,83.3333333333333,50,88,88.0928571428571,NA,NA,71.4285714285714,75.4958611302814
JK.14s0572,2,100,100,77.1428571428572,95,83.3333333333333,66.6666666666667,NA,56.6666666666667,87.5,63.3333333333333,78.5714285714286,57.1428571428571,82.6086956521739,NA,42.5,84,57.1428571428571,NA,NA,64.2857142857143,74.743400621118
JK.14s0585,2,100,100,60,100,69.4444444444444,70,72,63.3333333333333,67.5,63.3333333333333,57.1428571428571,45.7142857142857,78.2608695652174,86.6666666666667,52.5,72,64.2857142857143,81.8181818181818,84.6153846153846,78.5714285714286,73.3593249745424
JK.14s0571,2,94.2857142857143,80,60,80,61.1111111111111,NA,88,50,77.5,73.3333333333333,78.5714285714286,65.7142857142857,69.5652173913043,53.3333333333333,67.5,76,85.7142857142857,NA,NA,85.7142857142857,73.3142938334754
JK.14s0576,2,85.7142857142857,75,NA,85,NA,NA,84,46.6666666666667,87.5,83.3333333333333,64.2857142857143,60,73.9130434782609,NA,70,80,40.4785714285714,100,76.9230769230769,57.1428571428571,73.1223468107979
JK.14s0525,2,100,NA,88.5714285714286,NA,88.8888888888889,93.3333333333333,92,66.6666666666667,37.5,83.3333333333333,71.4285714285714,65.7142857142857,73.9130434782609,70,55,68,42.8571428571429,NA,NA,71.4285714285714,73.0397041062802
JK.14s0521,2,100,100,80,95,94.4444444444444,96.6666666666667,80,53.3333333333333,97.5,76.6666666666667,100,80,82.6086956521739,86.6666666666667,72.5,0,0,36.3636363636364,84.6153846153846,42.8571428571429,72.9611318633058
JK.14s0575,2,88.5714285714286,80,54.2857142857143,85,72.2222222222222,53.3333333333333,76,73.3333333333333,87.5,86.6666666666667,85.7142857142857,57.1428571428571,82.6086956521739,56.6666666666667,77.5,76,52.3785714285714,36.3636363636364,84.6153846153846,71.4285714285714,71.8665683712423
JK.14s0544,2,88.5714285714286,95,62.8571428571429,95,51.1111111111111,53.3333333333333,88,40,90,70,71.4285714285714,45.7142857142857,82.6086956521739,63.3333333333333,37.5,72,85.7142857142857,63.6363636363636,84.6153846153846,85.7142857142857,71.306911084085
JK.14s0583,2,80,100,54.2857142857143,80,66.6666666666667,46.6666666666667,72,66.6666666666667,87.5,83.3333333333333,78.5714285714286,60,60.8695652173913,66.6666666666667,52.5,92,78.5714285714286,63.6363636363636,84.6153846153846,50,71.2274942448855
JK.14s0528,2,91.4285714285714,80,62.8571428571429,95,55.5555555555556,23.3333333333333,76,56.6666666666667,NA,73.3333333333333,57.1428571428571,91.4285714285714,86.9565217391304,76.6666666666667,57.5,84,64.2857142857143,54.5454545454545,84.6153846153846,78.5714285714286,71.0466948510427
JK.14s0558,2,100,95,NA,95,66.6666666666667,66.6666666666667,76,66.6666666666667,90,83.3333333333333,100,85.7142857142857,56.5217391304348,NA,80,80,30.95,9.09090909090909,61.5384615384615,28.5714285714286,70.6511198543807
JK.14s0557,2,82.8571428571429,90,88.5714285714286,65,61.1111111111111,93.3333333333333,72,60,62.5,56.6666666666667,71.4285714285714,65.7142857142857,69.5652173913043,60,50,80,64.2857142857143,63.6363636363636,69.2307692307692,78.5714285714286,70.223601639906
JK.14s0518,2,97.1428571428571,100,88.5714285714286,85,77.7777777777778,86.6666666666667,NA,80,NA,NA,55.5555555555556,54.2857142857143,95.6521739130435,63.3333333333333,52.5,88,21.4285714285714,0,69.2307692307692,71.4285714285714,69.7984364314288
JK.14s0531,2,100,100,NA,70,66.6666666666667,83.3333333333333,92,63.3333333333333,NA,0,44.4444444444444,68.5714285714286,78.2608695652174,73.3333333333333,NA,80,71.4285714285714,27.2727272727273,84.6153846153846,78.5714285714286,69.5195012432864
JK.14s0526,2,88.5714285714286,100,40,75,68.5166666666667,63.3333333333333,84,56.6666666666667,95,80,64.2857142857143,48.5714285714286,86.9565217391304,33.3333333333333,47.5,100,71.4285714285714,36.3636363636364,92.3076923076923,57.1428571428571,69.4488925205229
JK.14s0121,2,94.2857142857143,80,60,95,86.6666666666667,56.6666666666667,68,60,82.5,66.6666666666667,35.7142857142857,68.5714285714286,NA,53.3333333333333,57.5,76,64.2857142857143,72.7272727272727,61.5384615384615,NA,68.8586783586784
JK.14s0532,2,82.8571428571429,100,74.2857142857143,85,66.6666666666667,56.6666666666667,76,50,80,90,71.4285714285714,34.2857142857143,86.9565217391304,36.6666666666667,45,76,64.2857142857143,36.3636363636364,69.2307692307692,92.8571428571429,68.7275463666768
JK.14s0519,2,91.4285714285714,90,68.5714285714286,75,65,46.6666666666667,60,53.3333333333333,90,73.3333333333333,88.8888888888889,48.5714285714286,NA,46.6666666666667,65,64,71.4285714285714,36.3636363636364,84.6153846153846,78.5714285714286,68.2862809704915
JK.14s0595,2,100,90,57.1428571428571,90,83.3333333333333,66.6666666666667,76,63.3333333333333,75,100,44.4444444444444,34.2857142857143,65.2173913043478,60,47.5,68,42.8571428571429,63.6363636363636,61.5384615384615,64.2857142857143,67.662071141419
JK.14s0037,2,100,85,NA,80,88.8888888888889,3.33333333333333,84,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6527777777778
JK.14s0574,2,85.7142857142857,85,62.8571428571429,75,55.5555555555556,50,64,50,90,93.3333333333333,57.1428571428571,40,78.2608695652174,63.3333333333333,57.5,72,64.2857142857143,27.2727272727273,84.6153846153846,78.5714285714286,66.722131612349
JK.14s0566,2,77.1428571428572,85,57.1428571428571,70,77.7777777777778,66.6666666666667,64,63.3333333333333,72.5,63.3333333333333,100,48.5714285714286,73.9130434782609,46.6666666666667,30,NA,NA,36.3636363636364,84.6153846153846,71.4285714285714,66.0253086955986
JK.14s0524,2,100,80,51.4285714285714,85,NA,46.6666666666667,NA,56.6666666666667,67.5,90,42.8571428571429,45.7142857142857,56.5217391304348,NA,62.5,72,64.2857142857143,NA,NA,64.2857142857143,65.6951000690131
JK.14s0001,2,62.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8571428571429
JK.14s0538,2,85.7142857142857,80,77.1428571428572,70,77.7777777777778,60,76,46.6666666666667,NA,63.3333333333333,50,NA,60.8695652173913,NA,60,NA,NA,36.3636363636364,38.4615384615385,50,62.1553107118324
JK.14s0596,2,NA,100,68.5714285714286,70,55.5555555555556,33.3333333333333,NA,0,NA,76.6666666666667,100,45.7142857142857,NA,70,NA,NA,NA,NA,NA,57.1428571428571,61.5440115440115
JK.14s0080,2,94.2857142857143,95,62.8571428571429,60,61.1111111111111,80,NA,23.3333333333333,NA,73.3333333333333,64.2857142857143,48.5714285714286,43.4782608695652,56.6666666666667,57.5,52,42.8571428571429,NA,NA,NA,61.0186565447435
JK.14s0541,2,82.8571428571429,100,37.1428571428571,70,55.5555555555556,56.6666666666667,68,63.3333333333333,90,90,71.4285714285714,NA,47.8260869565217,80,47.5,68,21.4285714285714,0,53.8461538461538,42.8571428571429,60.3390569511851
JK.14s0567,2,77.1428571428572,95,71.4285714285714,90,66.6666666666667,23.3333333333333,68,43.3333333333333,45,NA,44.4444444444444,40,86.9565217391304,83.3333333333333,60,72,50,0,69.2307692307692,42.8571428571429,59.4066828162938
